y,x0,x1,x2,x3,x4,x5,x6,x7
2.55,2020.0,1.0,A0,,1320,,46,-1
9.6589,4180.0,2.0,A0,3.0,4180,,1,-1
5.25,970.0,1.0,A0,3.0,970,,65,-1
2.35,2540.0,2.0,A0,3.0,2540,,9,-1
3.15,710.0,1.0,A0,4.0,610,,87,-1
2.24,1270.0,1.0,A0,4.0,890,,34,-1
2.199,1500.0,1.0,A0,3.0,1210,,47,-1
3.6495,2170.0,2.0,A0,,2170,,37,-1
2.92,2828.0,2.0,A0,3.0,2828,2513.0,2,-1
5.7995,2790.0,2.0,A0,3.0,2790,,28,-1
1.97,1760.0,1.0,A0,4.0,1760,1450.0,49,-1
1.05,1384.0,1.0,A0,4.0,1384,,50,-1
3.25,1390.0,1.0,A0,3.0,1390,,55,-1
1.45,1400.0,1.0,A0,3.0,1140,1970.0,30,-1
12.13,3240.0,2.0,A0,3.0,3240,3470.0,28,-1
2.545,1810.0,1.0,A0,4.0,1360,,74,-1
2.85,1120.0,1.0,A0,,1120,1880.0,75,-1
1.9,1360.0,1.0,A0,,1360,1360.0,61,-1
1.35,1440.0,1.0,A0,3.0,1440,1580.0,52,-1
5.15,2490.0,1.0,A0,3.0,2490,,13,-1
3.141,840.0,1.0,A0,4.0,840,,67,-1
3.9,2590.0,2.0,A0,3.0,2590,,29,-1
3.6,1740.0,1.0,A0,,1600,,65,-1
3.8,1470.0,2.0,A0,4.0,1470,,30,-1
2.22,2230.0,2.0,A0,,2230,,4,-1
2.08,2130.0,1.0,A0,3.0,1270,,37,-1
3.64,1250.0,1.0,A0,3.0,1250,,50,-1
13.5,2840.0,2.0,A0,5.0,2440,,110,-1
3.32,2927.0,2.0,A0,3.0,2927,2533.0,4,-1
3.54,1540.0,1.0,A0,4.0,1090,1820.0,56,-1
5.1,2160.0,1.0,A0,4.0,1660,,63,-1
2.85,1120.0,1.0,A0,4.0,1120,,49,-1
1.933,1190.0,1.0,A0,3.0,1190,,47,-1
3.5495,1700.0,1.0,A0,3.0,1320,2000.0,56,-1
4.4,3430.0,2.0,A0,3.0,3430,2460.0,14,-1
5.95,2520.0,2.0,A0,3.0,2010,,42,-1
5.0,2120.0,2.0,A0,3.0,2120,1690.0,11,-1
4.95,1550.0,2.0,A0,3.0,1220,,2,-1
1.86,750.0,1.0,A0,,750,1340.0,72,-1
3.4,2180.0,1.0,A0,5.0,1700,2350.0,36,-1
3.1,1220.0,1.0,A0,3.0,1220,,114,-1
5.02,2360.0,2.0,A0,3.0,2360,2360.0,36,-1
2.81,1600.0,1.0,A0,5.0,1600,,77,-1
1.37,790.0,1.0,A0,4.0,790,,71,-1
6.35,2140.0,1.0,A0,,1070,,87,-1
9.75,4390.0,2.0,A0,,3320,,12,-1
5.055,2320.0,2.0,A0,3.0,2320,2580.0,12,-1
3.9,2714.0,2.0,A0,3.0,2714,,10,-1
11.65,4410.0,2.0,A0,,4410,2720.0,9,-1
5.0,1990.0,1.0,A0,3.0,1530,,37,-1
2.5,2330.0,1.5,,3.0,1430,1160.0,115,-1
3.9995,2250.0,1.0,A0,3.0,2250,,28,-1
3.05,2420.0,2.0,A0,3.0,2420,,2,-1
2.95,1440.0,1.5,A0,,1440,,87,-1
0.483,1150.0,1.5,A0,4.0,1150,,59,-1
3.6,980.0,1.0,A0,3.0,980,1970.0,75,-1
7.425,2910.0,2.0,A0,4.0,2910,,28,-1
1.8995,1720.0,1.0,A0,,1120,,37,-1
2.2786,970.0,2.0,A0,,790,,8,-1
6.0,2370.0,2.0,A0,3.0,2370,,31,-1
2.815,1570.0,1.0,A0,3.0,1170,,56,-1
2.1,1630.0,1.0,A0,3.0,1100,1300.0,47,-1
2.04475,1060.0,1.5,A0,3.0,1060,,47,-1
8.45,1410.0,1.0,A0,3.0,960,,62,-1
1.4,1700.0,2.0,A0,3.0,1700,,18,-1
4.46,1870.0,1.0,A0,5.0,1060,1870.0,89,-1
1.3995,1400.0,1.0,A0,3.0,1280,,61,-1
5.05,1850.0,1.0,A0,,1020,,106,-1
2.07,1660.0,1.0,A0,3.0,960,,59,-1
3.3,1500.0,2.0,A0,3.0,1500,,21,-1
0.4,1080.0,1.0,A0,2.0,1080,,65,-1
5.2275,2310.0,2.0,A0,,2310,,31,-1
2.1495,1770.0,1.0,A0,3.0,1770,2200.0,27,-1
2.72,1560.0,2.0,A0,,1270,,9,-1
4.5,1080.0,1.0,A0,3.0,1080,,91,-1
5.9,1800.0,1.0,A0,3.0,1800,,43,-1
2.05,1260.0,1.0,A0,3.0,1260,,68,-1
4.55,1785.0,2.0,A0,3.0,1595,,40,-1
3.5,2840.0,1.0,A0,4.0,1590,,53,-1
2.0,1180.0,1.0,A0,4.0,1180,,66,-1
2.75,1780.0,1.0,A0,,1060,,52,-1
5.5,2190.0,1.5,A0,5.0,1990,1450.0,90,-1
2.45,2000.0,2.0,A0,3.0,2000,2000.0,18,-1
2.55,1920.0,1.0,A0,3.0,1920,,53,-1
1.785,1440.0,1.0,A0,4.0,1440,1720.0,56,-1
2.9915,1390.0,1.0,A0,,1390,,42,-1
5.95,3860.0,1.0,A0,4.0,2660,2440.0,42,-1
6.415,2340.0,2.0,A0,3.0,2120,,3,-1
4.1,2900.0,2.0,A0,3.0,2900,,29,-1
1.0,1410.0,1.0,A0,3.0,1410,,47,-1
16.4,3070.0,2.0,A0,,2670,,88,-1
3.125,1370.0,2.0,A0,3.0,1370,,73,-1
2.0,1340.0,1.0,A0,3.0,1340,1310.0,71,-1
2.375,1830.0,1.0,A0,3.0,930,,65,7
3.4,1370.0,1.5,A0,,1120,1020.0,84,-1
2.75,2010.0,2.0,A0,3.0,2010,,38,-1
4.87,2170.0,1.0,A0,3.0,1540,2040.0,41,-1
7.83,3620.0,1.0,A0,5.0,1900,,51,-1
4.6495,1860.0,3.0,A0,3.0,1860,1760.0,1,-1
3.87,2640.0,1.0,A0,,1590,,36,-1
1.75,1140.0,1.0,A0,4.0,1140,,32,-1
3.2,1960.0,2.0,A0,3.0,1960,,16,-1
2.9995,2120.0,2.0,A0,3.0,2120,,23,-1
3.75,1860.0,1.0,A0,3.0,1080,1530.0,62,-1
8.24,2580.0,2.0,A0,3.0,2580,,2,-1
4.2,2500.0,1.0,A0,3.0,1250,2020.0,53,-1
2.4,1730.0,2.0,A0,3.0,1730,1780.0,22,-1
6.75,3500.0,1.5,A0,3.0,3500,3250.0,48,25
1.66,880.0,1.0,A0,3.0,880,,70,-1
1.9,1720.0,2.0,A0,3.0,1720,,22,-1
2.88,820.0,1.0,A0,4.0,820,,90,-1
6.16,2550.0,1.0,A0,3.0,1700,,43,-1
4.865,1960.0,1.0,A0,4.0,980,1480.0,76,-1
3.52,920.0,1.0,A0,3.0,920,,105,-1
6.4,2060.0,1.0,A0,5.0,1360,,74,-1
4.135,1710.0,1.0,A0,4.0,1030,,34,-1
6.13,3000.0,1.5,A0,3.0,1970,,102,1
4.65,1460.0,1.0,A0,5.0,850,,65,-1
5.4,2620.0,1.0,A0,4.0,1330,,67,-1
3.9,1460.0,1.0,A0,3.0,1460,,59,-1
3.7,2340.0,2.0,A0,3.0,2340,1730.0,7,-1
9.92,4860.0,2.0,,,3860,,17,-1
1.95,1810.0,2.0,A0,3.0,1810,,21,-1
2.24,1390.0,1.5,A0,4.0,1390,,61,-1
4.4,2910.0,2.0,A0,3.0,2040,,2,-1
2.25,1320.0,1.0,A0,3.0,1320,1250.0,36,-1
3.65,1560.0,1.0,A0,3.0,1250,,32,-1
3.5,1180.0,1.5,A0,4.0,1180,,66,-1
2.84,3085.0,1.0,A0,,1560,,56,-1
2.14,1970.0,1.0,A0,4.0,1970,,47,-1
2.94,2420.0,2.0,A0,,2420,,10,-1
11.25,2390.0,2.0,A0,3.0,2150,,91,-1
5.0,1970.0,1.0,A0,3.0,1570,,56,-1
2.75,1410.0,2.0,A0,3.0,1370,1730.0,48,-1
1.985,1360.0,1.0,A0,4.0,1020,,71,-1
2.45,1660.0,1.0,A0,4.0,830,,67,-1
1.04,720.0,1.0,A0,,720,,66,-1
2.45,1270.0,1.0,A0,4.0,1270,,59,-1
2.35,1030.0,3.0,A0,3.0,1030,,16,-1
3.4,1470.0,1.0,A0,,900,,71,-1
1.35,1500.0,2.0,A0,3.0,1500,1700.0,16,-1
2.62,2470.0,2.0,A0,3.0,2470,,10,-1
1.995,1450.0,2.0,A0,3.0,1450,,5,-1
2.97,1890.0,1.0,A0,5.0,1010,,46,-1
7.0,3090.0,2.0,A0,3.0,3090,3050.0,14,-1
3.0,1440.0,1.0,A0,3.0,1440,,42,-1
6.65,2200.0,2.0,A0,3.0,1530,,13,-1
12.6,2300.0,1.5,A1,3.0,2300,,81,57
2.04,1920.0,2.0,A0,3.0,1920,1960.0,26,-1
1.8,960.0,1.0,A0,5.0,580,,66,-1
2.775,1920.0,1.0,A0,3.0,1920,2080.0,23,-1
3.54,1080.0,1.0,A0,3.0,1080,,93,-1
0.81,600.0,1.0,A0,3.0,600,,82,-1
6.9195,3030.0,1.5,A0,,3030,3360.0,23,-1
8.2095,3180.0,2.0,A0,3.0,3180,,1,-1
4.62,2640.0,1.0,A0,3.0,1620,,35,-1
2.315,1310.0,1.0,A0,4.0,1310,1500.0,68,-1
6.75,2360.0,2.0,A0,3.0,2360,,32,-1
1.78,1570.0,1.0,A0,4.0,1570,,44,-1
1.716,1340.0,1.0,A0,5.0,1340,,49,-1
4.5,2870.0,1.5,A0,3.0,2870,,67,34
4.825,2510.0,1.0,A0,,2510,,21,-1
1.649,910.0,1.0,A0,,910,1410.0,32,-1
5.25,2320.0,2.0,A1,4.0,2320,,39,-1
6.58,2210.0,1.0,A0,3.0,1370,1970.0,38,-1
10.05,2770.0,1.0,A0,4.0,1650,,56,-1
3.65,1100.0,2.0,A0,3.0,750,,9,-1
6.05,2700.0,1.0,A0,4.0,1600,,37,-1
4.77,3160.0,1.0,A0,4.0,1620,,33,-1
5.0,1870.0,2.0,A0,3.0,1870,1940.0,14,-1
6.5,2880.0,2.0,A0,4.0,2480,2460.0,50,-1
0.1,830.0,1.0,A0,3.0,830,,76,-1
3.39,2120.0,2.0,A0,3.0,2120,2230.0,12,-1
2.24,2100.0,1.0,A0,3.0,2100,,32,-1
5.26,1950.0,1.0,A0,5.0,1040,,64,-1
0.85,1800.0,1.0,A0,3.0,1440,2400.0,53,-1
1.25,1400.0,1.5,,4.0,1400,1230.0,74,-1
2.22,1790.0,1.0,A0,4.0,1050,,64,-1
2.249,2330.0,1.0,A0,,1560,,38,-1
4.85,1380.0,1.5,A0,4.0,1380,,109,-1
5.13,1860.0,2.0,A0,5.0,1860,,107,-1
1.35,1520.0,2.0,A0,4.0,1520,,37,-1
3.58495,3010.0,2.0,A0,4.0,3010,,27,-1
28.25,4580.0,2.0,A0,4.0,3080,,24,-1
3.69,2800.0,2.0,A0,3.0,2800,,13,-1
12.4,4420.0,2.0,A0,,2740,3720.0,33,-1
2.55,1590.0,1.0,A0,3.0,1040,,48,1
17.75,2910.0,2.0,A0,5.0,1830,,101,-1
4.05,2100.0,1.0,A0,4.0,1220,,66,-1
3.25,2110.0,1.0,A0,2.0,2110,,67,-1
4.03,1430.0,2.0,A0,3.0,1160,,7,-1
1.25,1090.0,1.0,A0,4.0,1090,,47,-1
3.0,1670.0,1.0,A0,3.0,1130,,41,-1
3.5,1530.0,1.0,A0,5.0,1530,,57,-1
1.84875,1250.0,1.0,A0,3.0,1250,1250.0,45,-1
1.8,1610.0,1.0,A0,3.0,1610,2100.0,63,-1
4.75,1940.0,1.0,A0,4.0,1140,,39,-1
1.25,1780.0,2.0,A0,4.0,1080,,115,19
6.2,3940.0,2.0,A0,3.0,3940,3550.0,8,-1
24.1,3440.0,1.5,A1,5.0,2260,,84,-1
2.11,1010.0,3.0,A0,3.0,1010,,8,-1
1.62,1490.0,2.0,A0,3.0,1490,,10,-1
5.5,4240.0,2.0,A0,3.0,3550,3590.0,26,-1
2.775,1470.0,1.0,A0,4.0,1470,,62,-1
2.85,1950.0,1.0,A0,,1520,,58,-1
3.46,1930.0,1.0,A0,4.0,1440,,42,-1
5.5,1230.0,1.0,A0,3.0,910,,88,-1
2.7,1010.0,1.5,A0,3.0,1010,,111,-1
8.3395,3090.0,2.0,A0,,3090,,1,-1
4.4,2890.0,2.0,A0,3.0,2890,,9,-1
3.52,3192.0,2.0,A0,3.0,3192,,1,-1
6.9,1570.0,2.0,A0,4.0,1050,,44,-1
1.735,780.0,1.0,A0,,780,,57,-1
6.9,2520.0,1.5,A0,5.0,1820,2350.0,103,-1
8.25,4080.0,1.5,A0,,4080,,15,-1
2.85,1050.0,1.5,A0,,1050,,61,-1
1.4,1500.0,1.0,A0,3.0,1500,,63,-1
11.55,2660.0,3.0,A0,3.0,1870,,8,-1
4.85,1440.0,2.0,A0,3.0,1440,,105,-1
3.3,1670.0,1.0,A0,3.0,1140,,35,-1
21.0,4750.0,1.5,A0,5.0,4750,,39,-1
4.13,2020.0,1.5,A0,4.0,2020,,77,-1
2.4995,2050.0,1.0,A0,3.0,1050,,76,-1
2.86,1150.0,1.0,A0,3.0,1150,1200.0,51,-1
5.38,2440.0,2.0,A0,3.0,1710,,10,-1
4.41,2550.0,2.0,A0,3.0,2550,,8,-1
4.2,1570.0,1.0,A0,,1070,,75,-1
7.45,2160.0,1.0,A0,4.0,1390,,55,-1
5.776,2220.0,2.0,A0,3.0,2220,,1,-1
10.6,3840.0,1.0,A0,4.0,2110,3500.0,52,-1
4.46,1720.0,1.0,A0,4.0,1350,,41,-1
1.9,1340.0,1.0,A0,4.0,1340,,28,-1
4.2495,2370.0,2.0,A0,3.0,2370,,14,-1
2.4,1460.0,1.0,A0,3.0,1460,,40,-1
3.749,1760.0,1.0,A0,5.0,1760,,61,-1
2.84,1950.0,2.0,A0,4.0,1160,,36,-1
1.805,1440.0,1.0,A0,,1150,,50,-1
3.0,1890.0,2.0,A0,3.0,1890,,16,-1
1.82,1400.0,2.0,A0,3.0,1400,1580.0,40,-1
32.25,7710.0,3.5,A0,5.0,6090,,111,-1
3.88828,3250.0,1.0,A0,,1650,,50,-1
5.36,3820.0,1.0,A0,4.0,2040,,41,-1
6.75,4610.0,2.0,A0,4.0,4610,2900.0,31,-1
6.55,1860.0,1.0,A0,3.0,1010,,95,-1
2.19,1250.0,1.0,A0,3.0,1250,,84,-1
1.875,1610.0,1.0,A0,4.0,1610,,54,-1
1.37,1010.0,1.0,A0,4.0,1010,2420.0,42,-1
6.75,1820.0,1.5,A0,4.0,1720,,74,-1
4.5,2876.0,2.0,A0,3.0,2360,,8,-1
8.3,3370.0,2.0,A0,4.0,3370,,34,-1
4.2499,1730.0,1.0,A0,3.0,1220,2020.0,38,-1
18.25,3680.0,2.0,A0,5.0,3680,,69,33
3.125,1320.0,1.5,A0,3.0,1320,,86,-1
2.705,1930.0,2.0,A0,3.0,1930,,1,-1
1.45,770.0,1.0,A0,3.0,770,,67,-1
3.0,1670.0,1.0,A0,3.0,1670,2130.0,47,-1
11.125,2860.0,1.0,A0,3.0,1920,,39,-1
4.45,1960.0,1.0,A1,4.0,1320,,92,29
1.95,1830.0,1.0,A0,,1830,,73,-1
2.81,2020.0,1.5,A0,3.0,2020,,66,-1
4.575,2490.0,2.0,A0,3.0,2040,,39,-1
3.68,1860.0,1.0,A0,,1860,,51,-1
2.35,1350.0,1.0,A0,3.0,1110,1290.0,20,-1
2.5,1150.0,1.0,A0,3.0,1150,,45,-1
2.2,1670.0,1.0,A0,4.0,1670,1670.0,59,-1
2.75,2130.0,1.0,A0,4.0,1090,,59,-1
1.45,1460.0,1.0,A0,4.0,1460,,58,-1
9.23,3770.0,2.0,A0,3.0,3770,,23,-1
5.2,2330.0,1.0,A0,4.0,1780,,31,-1
1.45,1200.0,1.5,A0,3.0,1200,,92,-1
3.209,1880.0,1.0,A0,3.0,940,,88,-1
1.18,960.0,1.0,A0,4.0,960,,53,-1
3.425,1330.0,1.0,A0,3.0,850,,105,-1
1.72,460.0,1.0,A0,3.0,460,,78,-1
16.0,3490.0,2.0,A1,4.0,2150,,76,24
3.15,950.0,1.0,A0,4.0,950,,68,-1
2.66,1720.0,1.5,A0,4.0,1720,1590.0,63,-1
7.65,4290.0,1.5,A0,5.0,4290,,33,-1
2.45,3130.0,2.0,A0,,3130,,10,-1
5.27,2420.0,1.0,A0,4.0,1880,,34,-1
7.84,2920.0,2.0,A0,,2920,,16,-1
4.65,2290.0,2.0,A0,3.0,2290,2570.0,11,-1
0.792,1310.0,1.0,A0,3.0,910,,67,-1
2.488,2060.0,2.0,A0,3.0,2060,2250.0,12,-1
1.75,1960.0,1.0,A0,5.0,1160,,37,-1
2.3995,1590.0,1.0,A0,4.0,1140,,48,-1
1.74,1700.0,1.0,A0,,1010,,45,-1
9.63,1440.0,1.0,A0,,1440,,48,-1
3.94,2620.0,1.0,A0,3.0,1660,,39,-1
5.12,2210.0,2.0,A0,3.0,2210,,16,-1
3.8,1270.0,1.0,A0,4.0,1270,,47,-1
4.4,1600.0,1.0,A0,3.0,1600,2640.0,60,-1
1.44,1090.0,1.0,A0,4.0,1090,,25,-1
2.655,2270.0,1.0,A0,4.0,1920,,68,-1
35.6,5490.0,2.0,A0,3.0,5490,,10,-1
3.05,1710.0,1.0,A0,3.0,1710,1550.0,65,-1
1.62,920.0,1.0,A0,2.0,920,,87,-1
1.43,980.0,1.0,A0,3.0,980,,59,-1
2.84,1890.0,1.0,A0,4.0,1890,,60,-1
1.24,1510.0,1.0,A0,3.0,1510,,49,-1
2.17,2270.0,1.0,A0,3.0,1370,,67,-1
5.65,2840.0,1.5,A0,,2720,,67,-1
2.15,2340.0,2.0,A0,2.0,2340,,37,-1
3.065,2160.0,1.0,A0,3.0,2160,,30,-1
2.05,1880.0,1.0,A0,3.0,940,,96,-1
2.35,1020.0,1.0,A0,3.0,1020,,59,-1
3.7,1620.0,1.0,A0,3.0,590,,9,-1
5.29,2580.0,1.0,A0,3.0,1290,,28,-1
10.215,4010.0,2.0,A0,3.0,4010,,12,-1
3.27395,2669.0,2.0,A0,3.0,2669,,1,-1
6.4,2970.0,2.0,A0,3.0,2970,3100.0,22,-1
1.85,1550.0,1.5,A0,5.0,1550,,95,-1
2.35,2150.0,1.0,A0,4.0,1900,,89,-1
11.55,2200.0,1.5,A0,3.0,2200,,67,12
3.0,2270.0,1.0,A0,3.0,2270,,54,-1
2.4,1900.0,1.0,A0,3.0,1900,1790.0,20,-1
2.565,1820.0,1.0,A0,4.0,1820,,46,-1
6.793,1800.0,2.0,A0,4.0,1680,,76,-1
4.57,1110.0,1.5,A0,3.0,1110,,69,-1
0.55,1100.0,1.0,A0,4.0,1100,,102,-1
5.9,1730.0,2.0,A0,3.0,1730,1730.0,19,-1
6.35,3220.0,2.0,A0,3.0,3220,,24,-1
6.1,1090.0,1.5,A0,3.0,1090,1390.0,115,-1
3.65,1800.0,1.0,A0,4.0,1800,2400.0,33,-1
0.75,1450.0,1.0,A0,3.0,1450,,63,-1
2.57,1340.0,1.0,A0,3.0,1340,,37,-1
4.44,2000.0,1.0,A0,4.0,1080,,112,-1
12.714,3380.0,1.0,A0,4.0,1690,,52,-1
2.4,1970.0,1.0,A0,,1270,,51,-1
8.35,3340.0,1.5,A0,3.0,2240,,52,15
7.9775,2870.0,2.0,A0,3.0,2870,,24,-1
1.05,1020.0,1.5,A0,3.0,1020,,54,-1
0.76,720.0,1.0,A0,4.0,720,,73,-1
3.75,1890.0,1.0,A0,4.0,1270,,48,-1
3.5576,2710.0,2.0,A0,3.0,2710,,1,-1
6.15,3210.0,2.0,A0,4.0,3210,,30,-1
3.07,1800.0,2.0,A0,3.0,1800,,20,-1
1.35,1020.0,1.0,A0,,1020,,115,-1
4.0,2410.0,1.0,A0,5.0,1210,2050.0,46,-1
4.9,2560.0,1.0,A0,3.0,1590,,3,-1
3.1,1320.0,2.0,A0,,1040,,7,-1
2.65,2190.0,2.0,A0,4.0,2190,,37,-1
9.25,1540.0,1.5,A0,3.0,1540,,66,-1
4.42,1640.0,1.5,A0,3.0,1540,,85,-1
2.78,1912.0,2.0,A0,3.0,1912,,3,-1
2.01,1140.0,1.0,A0,3.0,1140,,92,64
10.18,3930.0,2.0,A0,3.0,3930,,28,-1
3.95,3860.0,2.0,A0,3.0,3860,,12,-1
2.42,1010.0,1.0,A0,3.0,1010,,56,-1
4.3,1060.0,2.0,A0,3.0,940,1300.0,9,-1
3.22,2020.0,1.0,A0,3.0,1620,,56,-1
6.2,3160.0,1.5,A0,3.0,1870,1780.0,92,-1
2.3,2210.0,2.0,A0,4.0,2210,,47,-1
1.5295,1120.0,1.0,A0,4.0,1120,,52,-1
5.05,2100.0,1.0,A0,3.0,1300,,72,-1
5.41,2130.0,2.0,A0,5.0,1420,,91,-1
5.24,1840.0,2.0,A0,3.0,1700,,2,-1
4.235,1910.0,2.0,A0,3.0,1910,,22,-1
4.475,1520.0,1.0,A0,3.0,1520,,59,-1
6.8499,2540.0,2.0,A0,3.0,2540,,6,-1
9.75,3830.0,2.0,A0,,3830,4080.0,1,-1
1.5995,1450.0,1.0,A0,3.0,1450,,48,-1
7.24,3170.0,1.0,A0,4.0,1910,,37,-1
1.43,880.0,1.0,A0,4.0,880,,70,-1
5.5,3010.0,2.0,A0,3.0,2570,,3,-1
1.95,1430.0,1.0,A0,3.0,1190,,23,-1
3.0,1240.0,1.0,A0,,790,,74,-1
7.8,2630.0,2.0,A0,3.0,2030,,9,-1
1.25,1000.0,1.0,A0,,1000,1240.0,66,-1
3.48,2200.0,1.0,A0,5.0,1290,,53,-1
1.4899,1061.0,2.0,A0,3.0,1061,1481.0,2,-1
3.55,1730.0,1.0,A0,3.0,1370,,37,-1
3.75,1540.0,1.0,A0,4.0,850,,86,-1
1.55,2180.0,2.0,A0,3.0,2180,,35,-1
2.22975,2820.0,1.0,A0,4.0,1720,1040.0,68,-1
3.8,1250.0,1.0,A0,3.0,1250,1450.0,50,-1
5.581,2470.0,2.0,A0,3.0,2470,,22,-1
3.435,790.0,1.0,A0,,790,1460.0,72,-1
15.25,4050.0,2.0,A0,3.0,3020,,42,10
5.685,3600.0,2.0,A0,,2400,1450.0,44,-1
3.15,980.0,1.0,A0,3.0,980,1520.0,89,-1
5.2,2250.0,2.0,A0,3.0,2250,,12,-1
12.23,2790.0,1.5,A0,5.0,2790,,30,-1
4.6,980.0,1.0,A0,3.0,830,,65,1
1.24,1220.0,1.0,A0,4.0,1220,,55,-1
2.83,2460.0,2.0,A0,3.0,2460,,4,-1
2.12,1300.0,1.5,A0,5.0,1300,,82,-1
2.9,790.0,2.0,A0,3.0,700,,12,-1
7.085,2850.0,2.0,A0,3.0,1990,,35,-1
4.813,2030.0,1.0,A0,4.0,1400,1800.0,47,-1
10.85,4190.0,2.0,A0,3.0,4190,,21,-1
4.7,1940.0,1.0,A0,4.0,1560,,59,-1
1.0,1780.0,2.0,A0,3.0,1780,,24,-1
5.7,2930.0,1.5,A0,3.0,2930,,32,-1
5.05,1570.0,1.5,A0,4.0,1570,,84,-1
3.4,2700.0,1.5,A0,5.0,2700,1670.0,75,-1
7.55,2760.0,2.0,A0,3.0,2000,,24,-1
18.5,4830.0,2.5,A0,4.0,3710,,101,-1
0.575,850.0,1.0,A0,3.0,600,,70,-1
6.85,2450.0,1.0,A0,4.0,1630,,28,-1
2.21,750.0,1.0,A0,3.0,750,,67,-1
3.5495,2320.0,2.0,A0,3.0,2320,2330.0,11,-1
5.04,3160.0,2.0,A0,3.0,3160,,13,-1
1.9,1730.0,2.0,A0,3.0,1730,,95,-1
1.905,1450.0,1.0,A0,3.0,1450,2410.0,25,-1
3.25,2020.0,1.0,A0,4.0,1010,,105,-1
3.74,1690.0,2.0,A0,3.0,1690,,10,-1
1.74,1580.0,1.0,A0,4.0,1080,1580.0,39,-1
4.2,1800.0,2.0,A0,3.0,1800,,26,-1
6.4,3020.0,2.0,A0,3.0,3020,,14,-1
7.0,3020.0,2.0,A0,3.0,2360,2280.0,7,-1
1.45,1660.0,2.0,A0,3.0,1660,,34,-1
6.84,1640.0,3.0,A0,3.0,1640,1640.0,1,-1
2.3195,730.0,1.0,A0,4.0,730,,70,-1
6.15,2670.0,2.0,A0,4.0,2670,,26,-1
2.5,1100.0,1.0,A0,3.0,620,,35,-1
5.03888,1060.0,1.0,A0,2.0,1000,,101,-1
4.13,2180.0,2.0,A0,3.0,2180,,25,-1
4.3425,2100.0,1.0,A0,4.0,1450,,35,-1
5.517,1410.0,1.0,A0,3.0,1410,1370.0,109,-1
3.52,1300.0,1.0,A0,4.0,1300,1370.0,56,-1
3.95,1400.0,1.5,A0,3.0,1400,,86,-1
3.25,1410.0,2.0,A0,3.0,1090,,7,-1
4.8,2260.0,1.0,A0,3.0,1620,,39,-1
5.825,1620.0,1.0,A0,4.0,1380,,68,-1
5.4,2950.0,2.0,A0,3.0,2350,2950.0,10,-1
16.6,4870.0,2.5,A0,5.0,3650,3220.0,86,-1
2.3675,2270.0,1.0,A0,4.0,1290,2030.0,39,-1
3.06,1460.0,1.0,A0,3.0,1460,,61,-1
1.95,1540.0,2.0,A0,,1540,,29,-1
3.37,1240.0,1.0,A0,4.0,860,1240.0,106,-1
9.549,3680.0,2.0,A0,3.0,3680,,21,-1
1.55,1020.0,1.0,A0,4.0,1020,,48,-1
11.25,2860.0,2.0,A0,3.0,2860,,33,-1
2.78,1250.0,3.0,A0,3.0,1250,,11,-1
3.25,1950.0,2.0,A0,,1950,,27,-1
7.627,3010.0,2.0,A0,3.0,3010,,21,-1
1.75,1140.0,1.0,A0,,1140,,17,-1
5.745,3730.0,1.5,A0,4.0,2230,,25,-1
2.2,1220.0,2.0,A0,3.0,1220,1220.0,33,-1
5.45,1900.0,1.0,A0,5.0,1900,,48,-1
2.34,1490.0,2.0,A0,3.0,1220,,5,-1
3.445,1400.0,3.0,A0,3.0,1400,,8,-1
1.2,1070.0,1.0,A0,4.0,1070,,47,-1
2.71,1790.0,1.0,A0,4.0,1350,,51,-1
4.875,2320.0,2.0,A0,3.0,2320,2260.0,24,-1
8.1,4470.0,2.0,A0,3.0,4470,,24,-1
3.05,1610.0,3.0,A0,3.0,1610,,13,-1
4.06,1920.0,1.0,A0,,1470,,49,-1
6.18,2460.0,2.0,A0,3.0,2460,,19,-1
5.745,3150.0,2.0,A0,,3150,,7,-1
2.3895,1510.0,1.0,A0,4.0,860,1510.0,75,-1
2.62,1070.0,1.0,A0,5.0,1070,,64,-1
3.55,2020.0,1.5,A0,5.0,1200,,90,-1
3.475,910.0,1.0,A0,4.0,910,1450.0,92,-1
4.5,2000.0,1.0,A0,,1680,,76,-1
16.06,4830.0,2.0,A0,5.0,3930,2880.0,63,17
5.05,2130.0,1.0,A0,3.0,1490,3030.0,35,-1
4.5,2300.0,1.0,A0,,1350,,36,-1
2.3,1400.0,1.0,A0,4.0,1400,,39,-1
7.48,2640.0,1.5,A0,,1650,1750.0,100,-1
3.05,2150.0,2.0,A0,3.0,2150,,24,-1
2.15,1500.0,1.0,A0,,1210,,47,-1
3.4,2650.0,1.5,A0,4.0,1590,1340.0,53,-1
17.25,3480.0,2.0,A0,3.0,2460,,0,-1
3.04,2410.0,2.0,A0,3.0,2410,2300.0,14,-1
2.1995,1060.0,1.0,A0,,1060,1530.0,63,-1
4.609,1880.0,1.0,A0,3.0,1480,,40,-1
2.04,1020.0,1.0,A0,5.0,1020,,111,57
2.75,2610.0,2.0,A0,3.0,2610,,10,-1
4.05,3370.0,2.0,A0,3.0,3370,,10,-1
0.64,690.0,1.0,A0,4.0,690,,73,-1
8.3,3300.0,1.0,A0,3.0,2390,1950.0,69,24
2.845,2030.0,1.0,A0,3.0,1450,,47,-1
5.55,2550.0,1.0,A0,3.0,1720,2560.0,4,-1
